time,iteration,total_steps,reward_mean,reward_std,reward_max,reward_min,alpha,sub_dims,pop_size
1.430511474609375e-06,0,0,-16.377564567535195,15.138525158320007,26.80688155818959,-24.878921853805036,1.0,1,80
5.1952643394470215,1,8000,25.189048786573892,5.148065183531614,34.307302073303326,19.791508552887475,1.0,1,80
14.896016120910645,2,16000,25.965396325787406,2.488357990982753,30.73912438181582,20.70329116404338,1.0,1,80
29.090405702590942,3,24000,25.68950729727369,2.2565397587840077,29.459427180625596,21.848492384394287,1.0,1,80
47.78515934944153,4,32000,22.55715124878187,4.240204851780028,30.120545534951713,18.121270221157044,1.0,1,80
70.98951816558838,5,40000,24.96922782250825,3.336744617054925,29.213333147075,18.933385194613983,1.0,1,80
98.60645151138306,6,48000,25.95811653479337,2.8955766265489244,30.267352886966236,22.384653582551664,1.0,1,80
130.69176506996155,7,56000,25.448098403578893,1.6551223021912858,28.338819122510213,22.02175182599095,0.0,1,80
167.2402184009552,8,64000,26.27712532247498,1.6369081881502558,28.39908751746161,23.267149719844195,0.0,1,80
208.12354135513306,9,72000,25.17162103255709,1.8287184849856744,28.646588591871186,22.14472889768481,0.0,1,80
254.3019359111786,10,80000,25.876600335710386,1.3036508443250538,28.795404634148145,24.232919480819795,0.0,1,80
302.9039041996002,11,82000,26.09209096892166,1.5966970714047815,28.301448840486334,23.814275473234325,0.0,1,20
353.78964591026306,12,84000,24.90586006643306,1.881942488944434,28.209368355627703,22.007332514271578,0.1991457868411255,1,20
407.1836793422699,13,86200,26.26027226470673,1.5973073126638861,28.762865699758912,24.122944033849013,0.418187728892239,1,22
463.063241481781,14,88400,25.967431150451176,1.1553700328998888,27.444244993273514,23.545769082120554,0.1862507929483774,1,22
521.3751175403595,15,90600,25.07435136570123,1.2601971825422589,26.484957646574575,22.78757110312647,0.4424987437804852,1,22
582.0542097091675,16,92800,25.005723434338275,1.355457675432647,27.109095657511684,22.937610813669664,0.49902622717060824,1,22
645.3623661994934,17,95200,24.36288985715038,1.1264480477057335,26.239306325524968,22.78209588383344,0.43731653081798305,1,24
711.1910622119904,18,97600,24.380341600562907,1.3486868686344684,26.90143517403166,22.878253909227503,0.33365411721008253,1,24
779.566556930542,19,100200,24.271960968159057,1.2898833489166608,26.008782476088694,21.97234606761411,0.25237409556573054,1,26
850.712146282196,20,102800,24.230194493920642,1.2175605692933107,25.79906235404155,22.238196715260262,0.2686056802118239,1,26
924.452722787857,21,105400,24.76892509937636,1.2556725094734174,26.689197101211878,22.323143060957314,0.20198750797548046,1,26
1000.7511079311371,22,108000,23.95513245798284,0.9276987870944545,25.72919218708167,22.45377782987959,0.24782866980045626,1,26
1079.7681272029877,23,110800,23.57340381268772,1.253413963644926,25.946878820100842,22.074864329062077,0.20119305525193704,1,28
1161.3795347213745,24,113600,24.03391478482423,0.7019329057574692,25.08376955963175,22.741779122441624,0.09959635605984121,1,28
1245.545687675476,25,116400,23.936079729528576,0.8666611340939044,25.255251157223068,22.16192743585454,0.06514815603180132,1,28
1332.4449846744537,26,119200,23.334055175704364,0.9886905230995089,25.24699419715521,22.15850590033269,0.17721478636191015,1,28
1422.0899040699005,27,122000,23.50135902082075,1.338613373401523,25.58236202065313,21.16888060962777,0.13928405978691275,1,28
1514.4607255458832,28,124800,23.277228587552873,1.123943226299555,24.99992360627495,21.86817560346763,0.2568436046119487,1,28
1609.5273892879486,29,127600,23.01500507991645,1.182217911745708,24.62776006540989,21.16512011502332,0.2824983597778383,1,28
1707.5925974845886,30,130400,23.304574892732514,1.2699380227208674,25.095290204426338,21.473835626870983,0.35267969693314577,1,28
1808.3769083023071,31,133400,22.547764035602864,1.0715589252178965,24.858881902477183,20.733507504125857,0.11980718017858279,1,30
1911.7527904510498,32,136400,23.10211232263615,0.8028220768398754,24.60191698088912,21.99131926519062,0.04907594045683749,1,30
2017.9316854476929,33,139400,23.11887017540955,1.3230825559570139,24.604801195444995,20.86843960250058,0.2590755904615657,1,30
